도서관명,시도명,시군구명,도서관유형,휴관일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
구립 청파도서관,서울특별시,용산구,공공도서관,"월,법정공휴일",09:00,21:00,09:00,19:00,09:00,19:00,75,34307,0,0,3,14,서울특별시 용산구 청파로93길 27,용산구,02-714-3931,,,https://www.yslibrary.or.kr/cheongpa/index.do,37.5539248195,126.9676059172,2019-05-13,3020000,서울특별시 용산구
날마다자라는나무,서울특별시,광진구,작은도서관,매주 일요일,14:00,20:00,14:00,20:00,00:00,00:00,12,11200,36,0,4,14,서울특별시 광진구 자양번영로4길 8(자양동),,02-455-0614,,,,37.5313871777,127.0757655767,2019-02-28,3040000,서울특별시 광진구
새빛작은도서관,서울특별시,광진구,작은도서관,"매주 토요일, 일요일",10:00,18:00,00:00,00:00,00:00,00:00,30,8823,0,0,5,7,서울특별시 광진구 아차산로46가길 23(자양동),,02-3436-6852,,,,37.5363239233,127.0822560095,2019-02-28,3040000,서울특별시 광진구
예드림문고,서울특별시,광진구,작은도서관,매주 일요일,10:00,17:00,10:00,17:00,00:00,00:00,50,8250,0,0,5,7,서울특별시 광진구 구의로61(구의동),,02-6408-0014,,,,37.5434143912,127.0902072894,2019-02-28,3040000,서울특별시 광진구
평강마을도서관,서울특별시,광진구,작은도서관,매주 일요일,09:00,18:00,09:00,18:00,00:00,00:00,50,5317,0,0,2,21,서울특별시 광진구 자양번영로4길 13(자양동),,02-453-6238,,,,37.5315743763,127.0760916014,2019-02-28,3040000,서울특별시 광진구
푸른꿈도서관,서울특별시,광진구,작은도서관,없음,10:00,18:00,10:00,18:00,00:00,00:00,20,1700,0,0,3,7,서울특별시 광진구 자양로32길 53(구의동),,02-446-8411,,,,37.5443638879,127.0880267748,2019-02-28,3040000,서울특별시 광진구
광장현대파크빌도서관,서울특별시,광진구,작은도서관,"매주 토요일, 일요일",09:00,22:00,00:00,00:00,00:00,00:00,17,2921,0,0,0,0,서울특별시 광진구 아차산로 549(광장동),,02-458-7480,,,,37.5433581622,127.1017445096,2019-02-28,3040000,서울특별시 광진구
중곡교회작은도서관,서울특별시,광진구,작은도서관,"매주 월요일, 일요일",11:00,17:00,11:00,17:00,00:00,00:00,12,2628,0,0,2,7,서울특별시 광진구 긴고랑로36길 56(중곡동),,02-452-4985,,,,37.5569649607,127.0907849728,2019-02-28,3040000,서울특별시 광진구
아름드리작은도서관,서울특별시,광진구,작은도서관,"매주 토요일, 일요일",09:00,18:00,00:00,00:00,00:00,00:00,20,6410,30,126,3,7,서울특별시 광진구 워커힐로 93(구의동),,02-446-1237,,,,37.5505369520,127.0979156802,2019-02-28,3040000,서울특별시 광진구
어린이도서관주영심나무,서울특별시,광진구,작은도서관,"매주 토요일, 일요일",13:00,18:00,00:00,00:00,00:00,00:00,50,3000,0,0,0,0,서울특별시 광진구 용마산로1길91(중곡동),,02-457-8822,,,,37.5562458875,127.0835680922,2019-02-28,3040000,서울특별시 광진구
아차산아래작은도서관놀자,서울특별시,광진구,작은도서관,"매주 월요일, 일요일",10:00,19:00,12:00,18:00,00:00,00:00,35,7182,4,6,3,7,서울특별시 광진구 자양로50가길 45(구의동),,02-2272-2011,,,,37.5538554450,127.0944524651,2019-02-28,3040000,서울특별시 광진구
느티나무 도서관,인천광역시,서구,작은도서관,법정공휴일,10:00,20:00,10:00,20:00,00:00,00:00,24,6900,0,2,2,7,인천광역시 서구 건지로 348번길 81,,032-581-4048,,,,37.495984,126.680365,2019-08-01,3560000,인천광역시 서구
하람도서관,서울특별시,광진구,작은도서관,"매주 월요일, 토요일, 일요일",10:00,17:00,00:00,00:00,00:00,00:00,12,2000,3,0,3,14,서울특별시 광진구 용마산로 16길 18(중곡동),,02-475-7791,,,,37.5621277199,127.0883464750,2019-02-28,3040000,서울특별시 광진구
운룡도서관,서울특별시,광진구,작은도서관,"매주 토요일, 일요일",10:00,18:00,00:00,00:00,00:00,00:00,18,15000,7,0,3,14,서울특별시 광진구 자양로43길 85(중곡동),,02-454-3431,,,,37.5541981838,127.0893601832,2019-02-28,3040000,서울특별시 광진구
더바움지식문화작은도서관,서울특별시,광진구,작은도서관,매주 일요일,11:00,19:00,11:00,18:00,00:00,00:00,12,3311,5,0,5,7,서울특별시 광진구 구의로 39(구의동),,02-443-6366,,,,37.5414145366,127.0897296411,2019-02-28,3040000,서울특별시 광진구
성신비전스쿨도서관,서울특별시,광진구,작은도서관,매주 월요일,11:00,17:00,10:00,18:00,00:00,00:00,20,3431,3,0,3,14,서울특별시 광진구 동일로 160(화양동),,02-463-5959,,,,37.5464609950,127.0666556281,2019-02-28,3040000,서울특별시 광진구
이룸도서관,서울특별시,광진구,작은도서관,없음,13:00,18:00,13:00,18:00,00:00,00:00,8,3000,6,0,3,14,서울특별시 광진구 용마산로 49(중곡동),,02-446-0691,,,,37.5579872960,127.0875991442,2019-02-28,3040000,서울특별시 광진구
남산다락골 작은도서관,대구광역시,중구,작은도서관,매주 일요일,09:00,18:00,09:00,13:00,00:00,00:00,34,10355,5,0,10,7,대구광역시 중구 남산로4길 112 (남산3동) 천주교대구대교구청 여성교육관 교육원 다동 1층,사립,053-254-6115,,48,,35.8606250,128.587883,2019-06-20,3410000,대구광역시 중구
남산휴먼시아 2단지 마을도서관,대구광역시,중구,작은도서관,매주 월화토일,15:00,17:00,00:00,00:00,00:00,00:00,35,5000,3,0,999,7,"대구광역시 중구 달구벌대로 1970 (남산4동, 남산휴먼시아2단지아파트) 203동 1층",사립,053-427-2425,,99,,35.863615,128.579418,2019-06-20,3410000,대구광역시 중구
남산기독교종합사회복지관 작은도서관,대구광역시,중구,작은도서관,매주 일요일,09:00,20:00,09:00,14:00,00:00,00:00,40,3953,0,0,3,7,"대구광역시 중구 관덕정길 16 (남산2동), 4층",사립,053-256-5943,,116,,35.865048,128.590568,2019-06-20,3410000,대구광역시 중구
남산휴먼시아 1단지 주민문고,대구광역시,중구,작은도서관,없음,09:00,18:00,09:00,13:00,00:00,00:00,6,2860,1,0,999,7,"대구광역시 중구 달구벌대로 1960 (남산4동, 남산휴먼시아1단지아파트) 104동 1층",사립,053-257-8600,,35,,35.863170,128.578219,2019-06-20,3410000,대구광역시 중구
남산그린타운작은도서관,대구광역시,중구,작은도서관,매주 화목토일,15:00,17:00,00:00,00:00,00:00,00:00,30,6011,1,0,3,7,"대구광역시 중구 달구벌대로 1950(남산4동, 남산그린타운아파트) 106동 2층",사립,070-8977-8998,,105,,35.862949,128.577387,2019-06-20,3410000,대구광역시 중구
성지문고,대구광역시,중구,작은도서관,매주 월요일,09:00,17:00,10:00,17:00,00:00,00:00,70,2484,0,0,5,15,대구광역시 중구 명덕로65길 10 (대봉1동),사립,053-422-4856,,132,,35.855709,128.6053248,2019-06-20,3410000,대구광역시 중구
대봉2동작은도서관,대구광역시,중구,작은도서관,매주 토일,09:00,18:00,00:00,00:00,00:00,00:00,40,3395,4,0,3,15,대구광역시 중구 대봉로47길 31(대봉동),대구광역시 중구청,053-661-3793,,109,http://lib.jung.daegu.kr,35.858907,128.599464,2019-06-20,3410000,대구광역시 중구
중구노인복지관도서관,대구광역시,중구,작은도서관,매주 토일,09:00,17:30,00:00,00:00,00:00,00:00,22,1236,0,0,0,0,대구광역시 중구 태평로45(태평로 3가),대구광역시 중구청,053-257-2577,,80.7,http://lib.jung.daegu.kr,35.8778703,128.583365,2019-06-20,3410000,대구광역시 중구
삼덕마루,대구광역시,중구,작은도서관,매주 일요일,09:00,18:00,14:00,16:00,00:00,00:00,30,3733,6,0,3,15,대구광역시 중구 동덕로26길 103(삼덕동3가),대구광역시 중구청,053-661-3603,,105.8,http://lib.jung.daegu.kr,35.8646621,128.609045,2019-06-20,3410000,대구광역시 중구
대신동 작은도서관,대구광역시,중구,작은도서관,매주 토일,09:00,18:00,00:00,00:00,00:00,00:00,25,6453,5,0,3,15,대구광역시 중구 달구벌대로389길 50 (대신동),대구광역시 중구청,053-661-3685,,106,http://lib.jung.daegu.kr,35.865577,128.576343,2019-06-20,3410000,대구광역시 중구
대구 중구 영어도서관,대구광역시,중구,작은도서관,공휴일,09:00,18:00,09:00,18:00,00:00,00:00,20,17755,7,4422,3,15,대구광역시 중구 달구벌대로440길 27 (대봉동) 2층 영어도서관,대구광역시 중구청,053-661-3961,,353,http://lib.jung.daegu.kr,35.861518,128.604382,2019-06-20,3410000,대구광역시 중구
동인 느티나무 도서관,대구광역시,중구,작은도서관,매주 일요일,09:00,18:00,10:00,14:00,00:00,00:00,40,6184,4,0,3,15,대구광역시 중구 동덕로38길 47 (동인동3가),대구광역시 중구청,053-661-3325,,176,http://lib.jung.daegu.kr,35.871319,128.607203,2019-06-20,3410000,대구광역시 중구
남산4동작은도서관,대구광역시,중구,작은도서관,매주 토일,09:00,18:00,00:00,00:00,00:00,00:00,12,6930,5,0,3,15,대구광역시 중구 남산로1길 42 (남산동) 2층,대구광역시 중구청,053-661-3765,,49,http://lib.jung.daegu.kr,35.858229,128.580574,2019-06-20,3410000,대구광역시 중구
중구청소년문화의집 작은도서관,대구광역시,중구,작은도서관,매주 월요일,09:00,21:00,09:00,18:00,09:00,18:00,8,3813,0,0,0,0,대구광역시 중구 봉산문화길 40 (봉산동),대구광역시 중구청,053-421-0183,,89,http://lib.jung.daegu.kr,35.861938,128.597985,2019-06-20,3410000,대구광역시 중구
중구청 교양정보실,대구광역시,중구,작은도서관,매주 토일,09:00,18:00,00:00,00:00,00:00,00:00,8,14611,6,226,3,15,대구광역시 중구 국채보상로139길 1 (동인동2가) 5층,대구광역시 중구청,053-661-3241,,102,http://lib.jung.daegu.kr,35.8692838,128.606103,2019-06-20,3410000,대구광역시 중구
대구시청작은도서관,대구광역시,중구,작은도서관,매주 토일,09:00,19:00,00:00,00:00,00:00,00:00,54,46137,100,0,10,15,대구광역시 중구 공평로 83 (동문동),대구광역시청,053-803-5681,,225,http://lib.daegu.go.kr/,35.871587,128.600483,2019-06-20,3410000,대구광역시 중구
2.28민주운동 기념회관,대구광역시,중구,공공도서관,매주 월요일,09:00,21:00,09:00,17:00,00:00,00:00,189,50085,48,5903,10,15,대구광역시 중구 2·28길 9(남산동),대구광역시청,053-257-2280,,2847,http://www.228lib.or.kr/,35.858415,128.590363,2019-06-20,3410000,대구광역시 중구
대구시립중앙도서관,대구광역시,중구,공공도서관,"매월 첫째,셋째 월요일",07:00,22:00,07:00,22:00,00:00,00:00,812,521739,96,16408,10,15,대구광역시 중구 공평로10길 25 (동인동2가),대구광역시교육청,053-231-2000,,10181,http://www.tglnet.or.kr/,35.868436,128.6017153045,2019-06-20,3410000,대구광역시 중구
작은도서관 꿈꾸는 책마을,서울특별시,용산구,작은도서관,"토,일,법정공휴일",09:00,17:30,00:00,00:00,00:00,00:00,15,4098,0,0,3,14,서울특별시 용산구 장문로95,용산구,02-2199-8708,,,https://www.yslibrary.or.kr/small/index.do,37.5263009993,127.0001810069,2019-05-13,3020000,서울특별시 용산구
서빙고동 작은도서관,서울특별시,용산구,작은도서관,"토,일,법정공휴일",09:00,17:00,00:00,00:00,00:00,00:00,20,4324,0,0,3,14,서울특별시 용산구 서빙고로 279,용산구,02-2199-8687,,,https://www.yslibrary.or.kr/small/index.do,37.5204767979,126.9946516618,2019-05-13,3020000,서울특별시 용산구
한남동 작은도서관,서울특별시,용산구,작은도서관,"토,일,법정공휴일",09:30,18:00,00:00,00:00,00:00,00:00,39,8246,0,0,3,14,서울특별시 용산구 이태원로224-19,용산구,02-2199-8742,,,https://www.yslibrary.or.kr/small/index.do,37.5348569089,127.0002670156,2019-05-13,3020000,서울특별시 용산구
회나무 작은도서관,서울특별시,용산구,작은도서관,"토,일,법정공휴일",09:00,17:00,00:00,00:00,00:00,00:00,12,6490,0,0,3,14,서울특별시 용산구 회나무로13길 58,용산구,02-2199-8647,,,https://www.yslibrary.or.kr/small/index.do,37.5419023243,126.9901964343,2019-05-13,3020000,서울특별시 용산구
나루 이촌북카페,서울특별시,용산구,작은도서관,"일,법정공휴일",09:00,20:00,10:00,16:00,00:00,00:00,26,5804,0,0,3,14,서울특별시 용산구 이촌로18길 20,용산구,02-2199-8756,,,https://www.yslibrary.or.kr/small/index.do,37.5262814836,126.9546577844,2019-05-13,3020000,서울특별시 용산구
한강로동 작은도서관,서울특별시,용산구,작은도서관,"토,일,법정공휴일",09:00,17:00,00:00,00:00,00:00,00:00,34,7438,0,0,3,14,서울특별시 용산구 한강대로38길 28,용산구,02-2199-8743,,,https://www.yslibrary.or.kr/small/index.do,37.5281422426,126.9692280709,2019-05-13,3020000,서울특별시 용산구
장덕도서관,광주광역시,광산구,공공도서관,"첫째 셋째 월요일, 일요일 제외한 법정공휴일",09:00,22:00,09:00,22:00,09:00,22:00,581,40411,46,1257,3,14,광주광역시 광산구 풍영로 179,광주광역시 광산구청,062-960-3989,3304,2844,http://gwangsan.lib.go.kr,35.1875187,126.8133796,2019-01-01,3630000,광주광역시 광산구
약목작은도서관,경상북도,칠곡군,공공도서관,"매주 일, 월요일 국가지정 공휴일",09:00,18:00,09:00,18:00,00:00,00:00,85,4942,0,0,5,14,경상북도 칠곡군 약목면 복성 1길 15,칠곡군청,054-975-7950,261,261,http://library.chilgok.go.kr,36.0327178,128.3637404,2019-06-17,5220000,경상북도 칠곡군
동명작은도서관,경상북도,칠곡군,공공도서관,"매주 일, 월요일 국가지정 공휴일",09:00,18:00,09:00,18:00,00:00,00:00,78,6941,0,0,5,14,경상북도 칠곡군 동명면 금암중앙길 56,칠곡군청,054-974-8219,266.5,266.5,http://library.chilgok.go.kr,35.9699038,128.5200773,2019-06-17,5220000,경상북도 칠곡군
석적도서관,경상북도,칠곡군,공공도서관,매주 월요일 국가지정 공휴일,09:00,22:00,09:00,22:00,00:00,00:00,130,59102,44,1002,5,14,경상북도 칠곡군 북삼읍 인평 2길 1,칠곡군청,054-973-1124,2166,423,http://library.chilgok.go.kr,36.062771,128.341830,2019-06-17,5220000,경상북도 칠곡군
북삼도서관,경상북도,칠곡군,공공도서관,매주 월요일 국가지정 공휴일,09:00,22:00,09:00,22:00,00:00,00:00,240,60353,41,1375,5,14,경상북도 칠곡군 석적읍 남중리 2길 25,칠곡군청,054-973-1127,680,582,http://library.chilgok.go.kr,36.0745255,128.4091609,2019-06-17,5220000,경상북도 칠곡군
칠곡군립도서관,경상북도,칠곡군,공공도서관,매주 금요일 국가지정 공휴일,09:00,22:00,09:00,22:00,00:00,00:00,400,70465,45,3766,5,14,경상북도 칠곡군 왜관읍 달오 1길 6-7,칠곡군청,054-979-6700,2449,1358,http://library.chilgok.go.kr,35.975601,128.3974915,2019-06-17,5220000,경상북도 칠곡군
다누리도서관,충청북도,단양군,공공도서관,매주월요일 및 공휴일(일요일 제외),09:00,22:00,09:00,22:00,09:00,22:00,180,100013,85,1350,7,14,충청북도 단양군 단양읍 수변로 111,충청북도 단양군 다누리센터관리사업소,043-420-2966,1089.94,1508.15,http://danuri.go.kr/lib,37.043833,128.485103,2019-09-24,4480000,충청북도 단양군
매포공공도서관,충청북도,단양군,공공도서관,매주월요일 및 공휴일(일요일 제외),09:00,18:00,09:00,18:00,09:00,18:00,208,53257,24,0,7,14,충청북도 단양군 매포읍 평동로 111-43,충청북도 단양군 다누리센터관리사업소,043-422-1937,1311.6,1411.59,http://mepolib.danuri.go.kr,36.991389,128.335969,2019-09-24,4480000,충청북도 단양군
강화도서관,인천광역시,강화군,공공도서관,매주월요일,08:00,22:00,08:00,22:00,08:00,22:00,241,65650,63,4354,5,14,인천광역시 강화군 북문길9번길 18,인천광역시 강화군청,032-932-8264,1528,2190,http://www.ghlib.net,37.7488047,126.4831601,2019-09-20,3570000,인천광역시 강화군
내가도서관,인천광역시,강화군,공공도서관,매주금요일,09:00,22:00,09:00,18:00,09:00,18:00,60,14691,6,0,5,14,인천광역시 강화군 내가면 강화서로 249,인천광역시 강화군청,032-934-1528,179,378,http://www.ghlib.net,37.7193494,126.3898462,2019-09-20,3570000,인천광역시 강화군
서초그림책도서관,서울특별시,서초구,공공도서관,"매주월요일, 법정공휴일",09:00,21:00,09:00,18:00,09:00,18:00,109,10236,12,216,10236,14,서울특별시 서초구 명달로150,서초문화재단,02-3471-0995,1979,316,www.seocholib.or.kr,37.490761,127.004639,2019-06-19,3210000,서울특별시 서초구
방배도서관,서울특별시,서초구,공공도서관,"매주월요일, 법정공휴일",09:00,21:00,09:00,18:00,09:00,18:00,60,12365,12,0,12365,14,서울특별시 서초구 방배로40,서초문화재단,02-3471-3993,635,264,www.seocholib.or.kr,37.480523,126.999079,2019-06-19,3210000,서울특별시 서초구
