"번호","사업장명","소재지전체주소","도로명전체주소","개업일자","영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지면적","소재지우편번호","약국영업면적","인허가구분명","지정일자","전화번호","위치정보(X)","위치정보(Y)","상세영업상태명"
"1661","늘사랑약국","서울특별시 동작구 상도동","서울특별시 동작구 상도로 91 (상도동)","19940523","운영중","","","","","","156033","56.76","약국","19940523","02-825-0755","193872.07087800000  ","444510.38543500000  ","영업중"
"1662","서울약국","서울특별시 서대문구 홍제동 301번지 2호","서울특별시 서대문구 통일로 464 3층 (홍제동)","20040316","운영중","","","","","","120857","39","약국","20040316","02-379-7147","194985.17732700000  ","454490.43259300000  ","영업중"
"1663","푸름약국","서울특별시 서대문구 연희동 135-1","서울특별시 서대문구 연희로 122 (연희동)","20040715","운영중","","","","","","120110","23.1","약국","20040715","02-3143-3030","194030.03785300000  ","452104.19007800000  ","영업중"
"1664","대형약국","서울특별시 서대문구 북아현동 135번지 10호","서울특별시 서대문구 북아현로 4 (북아현동)","20040924","운영중","","","","","","120819","58.2","약국","20040924","02-312-0940","196150.39185800000  ","450921.59125100000  ","영업중"
"1665","사러가약국","서울특별시 서대문구 연희동 131번지 1호","서울특별시 서대문구 연희맛로 23 (연희동)","20050608","운영중","","","","","","120110","26.6","약국","20050608","02-332-4964","193785.85536100000  ","451959.77513000000  ","영업중"
"1666","클로버약국","서울특별시 서대문구 연희동 134번지 20호","서울특별시 서대문구 연희로 117 (연희동)","20050708","운영중","","","","","","120825","27.6","약국","20050708","02-325-6597","193977.74800900000  ","452088.32125700000  ","영업중"
"1667","강약국","서울특별시 서대문구 홍은동 48-166","서울특별시 서대문구 세검정로1길 7 (홍은동)","20060224","운영중","","","","","","120100","15","약국","20060224","02-396-9677","194902.10872800000  ","454728.80854700000  ","영업중"
"1668","연희종로약국","서울특별시 서대문구 연희동 137-1","서울특별시 서대문구 연희로 109 (연희동)","20060501","운영중","","","","","","120110","195.1","약국","20060501","02-3141-4040","193937.13494700000  ","452030.53493200000  ","영업중"
"1669","드림약국","서울특별시 서대문구 남가좌동 291번지 6호 2층","서울특별시 서대문구 수색로 26 (남가좌동)","20061020","운영중","","","","","","120805","13.3","약국","20061020","02-302-7111","192557.35790500000  ","452183.77994900000  ","영업중"
"1670","초록약국","서울특별시 서대문구 홍은동 427-4","서울특별시 서대문구 모래내로 364 (홍은동)","20061101","운영중","","","","","","120100","32.5","약국","20061101","02-391-4545","194391.90657700000  ","453593.37842000000  ","영업중"
"1671","연희약국","서울특별시 서대문구 연희동 420번지 1호","서울특별시 서대문구 성산로 317 (연희동)","20070702","운영중","","","","","","120831","19.8","약국","20070702","02-335-6242","193422.58592700000  ","451896.25302600000  ","영업중"
"1672","이준약국","서울특별시 양천구 신월4동 535-4","서울특별시 양천구 신월로 187 (신월동)","20010322","운영중","","","","","","","32.81","약국","20010322","2695-6625","186179.47647000000  ","446701.77007400000  ","영업중"
"1673","김약국","서울특별시 양천구 신월7동 931-1","서울특별시 양천구 지양로 75 (신월동)","20010622","운영중","","","","","","","22.05","약국","20010622","2603-4285","185267.39027600000  ","446979.12095000000  ","영업중"
"1674","엄마손약국","서울특별시 양천구 신월7동 991-1","서울특별시 양천구 지양로 30 (신월동)","20010721","운영중","","","","","","","31.75","약국","20010721","2695-5875","185574.89352600000  ","446639.05480600000  ","영업중"
"1675","목동복지약국","서울특별시 양천구 목6동 911","서울특별시 양천구 목동동로 430 (목동)","20010926","운영중","","","","","","","101.67","약국","20010926","2062-1651","189894.15452400000  ","448586.45736700000  ","영업중"
"1676","온누리유미숙약국","서울특별시 양천구 신정4동 995번지 1호 1층","서울특별시 양천구 목동로 185 (신정동)","20011115","운영중","","","","","","158860","32.7","약국","20011115","2691-2849","187998.83578900000  ","447287.85221700000  ","영업중"
"1677","굿모닝약국","서울특별시 양천구 신월7동 972-14","서울특별시 양천구 남부순환로72길 20 (신월동)","20011228","운영중","","","","","","","41.1","약국","20011228","2693-4488","185498.61171200000  ","446733.59965000000  ","영업중"
"1678","천지인약국","서울특별시 양천구 신정동 972번지 4호 에이스빌딩","서울특별시 양천구 중앙로 282 (신정동 에이스빌딩)","20020514","운영중","","","","","","158859","65","약국","20020514","2603-2366","186967.97971000000  ","446906.54069700000  ","영업중"
"1679","예인약국","서울특별시 양천구 신월7동 921-1","서울특별시 양천구 지양로 82 (신월동)","20020520","운영중","","","","","","","25.83","약국","20020520","2692-4373","185245.77427400000  ","447037.72693300000  ","영업중"
"1680","신세기약국","서울특별시 양천구 신월1동 109-11","서울특별시 양천구 곰달래로5길 42 (신월동)","20020702","운영중","","","","","","","55.1","약국","20020702","2605-8475","185225.53649700000  ","448210.24452600000  ","영업중"
"1681","온누리학마을약국","서울특별시 양천구 신정동 1293번지 학마을상가 1단지 103호","서울특별시 양천구 신정로14길 6 103호 (신정동 학마을상가 1단지)","20020906","운영중","","","","","","158865","25.2","약국","20020906","2066-8158","186281.48948300000  ","445491.56837000000  ","영업중"
"1682","메디팜서울약국","서울특별시 양천구 신정동 323번지 32호 로얄프라자 104호","서울특별시 양천구 목동동로 59 104호 (신정동 로얄프라자)","20021021","운영중","","","","","","158070","46.47","약국","20021021","2646-2680","187766.00187300000  ","446183.55275100000  ","영업중"
"1683","신월시장약국","서울특별시 양천구 신월1동 115-11","서울특별시 양천구 곰달래로13길 20-1 (신월동)","20021216","운영중","","","","","","","56.49","약국","20021216","2602-7613","185563.96823400000  ","448041.64948500000  ","영업중"
"1684","목동파라곤약국","서울특별시 양천구 목1동 917","서울특별시 양천구 목동서로 155 (목동)","20030207","운영중","","","","","","","26.82","약국","20030207","2648-6584","188988.41792100000  ","447840.59078300000  ","영업중"
"1685","조일약국","서울특별시 양천구 신월6동 550-5","서울특별시 양천구 신월로 168 (신월동)","20030207","운영중","","","","","","","33.62","약국","20030207","2605-3085","186053.98988200000  ","446517.03823100000  ","영업중"
"1686","신세계약국","서울특별시 양천구 신정동 1267번지 목동뉴프라자상가 107호","서울특별시 양천구 신정로 312 107호 (신정동 목동뉴프라자상가)","20030313","운영중","","","","","","158070","53.71","약국","20030313","2607-7946","187225.24759900000  ","445987.84673400000  ","영업중"
"1687","새우리약국","서울특별시 양천구 신정5동 898-6","서울특별시 양천구 국회대로10길 9 (신정동)","20030401","운영중","","","","","","","78.09","약국","20030401","2608-6942","187930.03200400000  ","447707.02319700000  ","영업중"
"1688","대우마이빌약국","서울특별시 양천구 목동 603번지 2호 대우마이빌빌딩 1층","서울특별시 양천구 공항대로 552 1층 (목동 대우마이빌빌딩)","20030417","운영중","","","","","","158811","60.65","약국","20030417","2651-8976","188242.75786900000  ","450012.30813000000  ","영업중"
"1689","행복한온누리약국","서울특별시 양천구 신정동 282번지 2호 메리트윈상가 105호","서울특별시 양천구 목동동로8길 23 105호 (신정동 메리트윈상가)","20030513","운영중","","","","","","158852","37.24","약국","20030513","2644-4488","188638.71475400000  ","446382.61581400000  ","영업중"
"1690","한성약국","서울특별시 양천구 신정동 900번지 14호 한성빌딩 1층","서울특별시 양천구 목동로 201 1층 (신정동 한성빌딩)","20030605","운영중","","","","","","158857","30.75","약국","20030605","2690-1965","187972.38187400000  ","447449.45911600000  ","영업중"
"1691","대우실로암약국","서울특별시 양천구 신월5동 18-4","서울특별시 양천구 월정로50길 10 (신월동)","20030619","운영중","","","","","","","64.08","약국","20030619","2602-6489","185069.18940800000  ","449142.54646500000  ","영업중"
"1692","목동즐거운약국","서울특별시 양천구 목1동 810-1","서울특별시 양천구 목동로 210 (목동)","20030626","운영중","","","","","","","28.63","약국","20030626","2644-3903","188018.09480400000  ","447551.96521000000  ","영업중"
"1693","프라자약국","서울특별시 양천구 신정1동 1022-9","서울특별시 양천구 중앙로32길 55 (신정동)","20030708","운영중","","","","","","","22.11","약국","20030708","2648-2823","187598.93294700000  ","446718.63242400000  ","영업중"
"1694","로데오약국","서울특별시 양천구 신정동 888번지 47호 담우빌딩 1층","서울특별시 양천구 신정중앙로 103 1층 (신정동 담우빌딩)","20030901","운영중","","","","","","158856","28.96","약국","20030901","2606-2567","187922.89377500000  ","447454.19830000000  ","영업중"
"1695","테마프라자약국","서울특별시 양천구 신정동 323번지 7호 테마상가 101호","서울특별시 양천구 목동서로 389 101호 (신정동 테마상가)","20031126","운영중","","","","","","158070","34.2","약국","20031126","2642-4487","187729.14756100000  ","446264.62458700000  ","영업중"
"1696","팜메이트하나로약국","서울특별시 양천구 신월2동 509-3","서울특별시 양천구 오목로 68 (신월동)","20031201","운영중","","","","","","","60.45","약국","20031201","2699-1461","186313.42645000000  ","447021.51554900000  ","영업중"
"1697","건강한우리약국","서울특별시 양천구 신월7동 992-3","서울특별시 양천구 지양로 22 (신월동)","20040107","운영중","","","","","","","52.5","약국","20040107","2693-3137","185630.86984500000  ","446584.46086600000  ","영업중"
"1698","해든아침약국","서울특별시 양천구 목1동 917-9","서울특별시 양천구 목동동로 293 1층 2627호 (목동)","20040402","운영중","","","","","","","40.7","약국","20040402","2168-3308","189019.23160800000  ","447638.79973300000  ","영업중"
"1699","하나약국","서울특별시 양천구 신월1동 116-33","서울특별시 양천구 월정로 127 (신월동)","20040610","운영중","","","","","","","14.1","약국","20040610","2606-3979","185672.21824100000  ","447891.82661200000  ","영업중"
"1700","한림약국","서울특별시 양천구 신정동 1021번지 9호 현대프라자 102호","서울특별시 양천구 중앙로32길 61 102호 (신정동 현대프라자)","20040628","운영중","","","","","","158861","36","약국","20040628","2646-5775","187650.54733900000  ","446742.22270800000  ","영업중"
